,ID,author,year,title,keywords,journal,eprint,doi,adsurl
2512,Thomas2019ApJ...874..100T,"Thomas, Adam D. and Kewley, Lisa J. and Dopita, Michael A. and Groves, Brent A. and Hopkins, Andrew M. and Sutherland, Ralph S.",2019,The Mass-Metallicity Relation of Local Active Galaxies,Coevolution,ApJ,1902.06368,10.3847/1538-4357/ab08a1,https://ui.adsabs.harvard.edu/abs/2019ApJ...874..100T
2513,Ueda2003ApJ...598..886U,"Ueda, Yoshihiro and Akiyama, Masayuki and Ohta, Kouji and Miyaji, Takamitsu",2003,Cosmological Evolution of the Hard X-Ray Active Galactic Nucleus Luminosity Function and the Origin of the Hard X-Ray Background,"referee, Red-QSO, Coevolution",ApJ,astro-ph/0308140,10.1086/378940,https://ui.adsabs.harvard.edu/abs/2003ApJ...598..886U
2514,Valentini2021MNRAS.507....1V,"Valentini, Milena and Gallerani, Simona and Ferrara, Andrea",2021,Host galaxies of high-redshift quasars: SMBH growth and feedback,"AGN, Coevolution",MNRAS,2107.05638,10.1093/mnras/stab1992,https://ui.adsabs.harvard.edu/abs/2021MNRAS.507....1V
2515,Valentino2021A&A...654A.165V,"Valentino, F. and Daddi, E. and Puglisi, A. and Magdis, G.~E. and Kokorev, V. and Liu, D. and Madden, S.~C. and G\'omez-Guijarro, C. and Lee, M. -Y. and Cortzen, I. and Circosta, C. and Delvecchio, I. and Mullaney, J.~R. and Gao, Y. and Gobat, R. and Aravena, M. and Jin, S. and Fujimoto, S. and Silverman, J.~D. and Dannerbauer, H.",2021,The effect of active galactic nuclei on the cold interstellar medium in distant star-forming galaxies,Coevolution,A\&A,2109.03842,10.1051/0004-6361/202141417,https://ui.adsabs.harvard.edu/abs/2021A&A...654A.165V
2516,Veilleux2005ARA&A..43..769V,"Veilleux, Sylvain and Cecil, Gerald and Bland-Hawthorn, Joss",2005,Galactic Winds,Coevolution,ARA\&A,astro-ph/0504435,10.1146/annurev.astro.43.072103.150610,https://ui.adsabs.harvard.edu/abs/2005ARA&A..43..769V
2517,Vestergaard2002ApJ...571..733V,"Vestergaard, M.",2002,Determining Central Black Hole Masses in Distant Active Galaxies,Coevolution,ApJ,astro-ph/0204106,10.1086/340045,https://ui.adsabs.harvard.edu/abs/2002ApJ...571..733V
2518,Vestergaard2006ApJ...641..689V,"Vestergaard, Marianne and Peterson, Bradley M.",2006,Determining Central Black Hole Masses in Distant Active Galaxies and Quasars. II. Improved Optical and UV Scaling Relationships,Coevolution,ApJ,astro-ph/0601303,10.1086/500572,https://ui.adsabs.harvard.edu/abs/2006ApJ...641..689V
2519,Vietri2022A&A...659A.129V,"Vietri, G. and Garilli, B. and Polletta, M. and Bisogni, S. and Cassar\`a, L.~P. and Franzetti, P. and Fumana, M. and Gargiulo, A. and Maccagni, D. and Mancini, C. and Scodeggio, M. and Fritz, A. and Ma\lek, K. and Manzoni, G. and Pollo, A. and Siudek, M. and Vergani, D. and Zamorani, G. and Zanichelli, A.",2022,The Type II AGN-host galaxy connection. Insights from the VVDS and VIPERS surveys,"AGN, Coevolution",A\&A,2111.08730,10.1051/0004-6361/202141072,https://ui.adsabs.harvard.edu/abs/2022A&A...659A.129V
2520,Voit2020ApJ...899...70V,"Voit, G. Mark and Bryan, Greg L. and Prasad, Deovrat and Frisbie, Rachel and Li, Yuan and Donahue, Megan and O'Shea, Brian W. and Sun, Ming and Werner, Norbert",2020,A Black Hole Feedback Valve in Massive Galaxies,"AGN, Coevolution",ApJ,2006.09381,10.3847/1538-4357/aba42e,https://ui.adsabs.harvard.edu/abs/2020ApJ...899...70V
2521,Volonteri2010A&ARv..18..279V,"Volonteri, Marta",2010,Formation of supermassive black holes,"Reviews, Black-Holes, Coevolution",A\&A~Rev.,1003.4404,10.1007/s00159-010-0029-x,https://ui.adsabs.harvard.edu/abs/2010A&ARv..18..279V
2522,Wang2020MNRAS.493.4065W,"Wang, Chaoran and Ruszkowski, Mateusz and Yang, H. -Y. Karen",2020,Chaotic cold accretion in giant elliptical galaxies heated by AGN cosmic rays,"AGN, Coevolution",MNRAS,1910.03608,10.1093/mnras/staa550,https://ui.adsabs.harvard.edu/abs/2020MNRAS.493.4065W
2523,Wang2013ApJ...773...44W,"Wang, Ran and Wagg, Jeff and Carilli, Chris L. and Walter, Fabian and Lentati, Lindley and Fan, Xiaohui and Riechers, Dominik A. and Bertoldi, Frank and Narayanan, Desika and Strauss, Michael A. and Cox, Pierre and Omont, Alain and Menten, Karl M. and Knudsen, Kirsten K. and Neri, Roberto and Jiang, Linhua",2013,Star Formation and Gas Kinematics of Quasar Host Galaxies at z \raisebox-0.5ex\textasciitilde 6: New Insights from ALMA,Coevolution,ApJ,1302.4154,10.1088/0004-637X/773/1/44,https://ui.adsabs.harvard.edu/abs/2013ApJ...773...44W
2524,Waterval2022arXiv220413373W,"Waterval, Stefan and Elgamal, Sana and Nori, Matteo and Pasquato, Mario and Macci\`o, Andrea V. and Blank, Marvin and Dixon, Keri L. and Kang, Xi and Ibrayev, Tengiz",2022,NIHAO XXVIII: Collateral effects of AGN on dark matter concentration and stellar kinematics,Coevolution,arXiv e-prints,2204.13373,,https://ui.adsabs.harvard.edu/abs/2022arXiv220413373W
2525,Woo2008ApJ...681..925W,"Woo, Jong-Hak and Treu, Tommaso and Malkan, Matthew A. and Blandford, Roger D.",2008,Cosmic Evolution of Black Holes and Spheroids. III. The M$_BH$-\ensuremath\sigma$_*$ Relation in the Last Six Billion Years,Coevolution,ApJ,0804.0235,10.1086/588804,https://ui.adsabs.harvard.edu/abs/2008ApJ...681..925W
2526,Woo2002ApJ...579..530W,"Woo, Jong-Hak and Urry, C. Megan",2002,Active Galactic Nucleus Black Hole Masses and Bolometric Luminosities,Coevolution,ApJ,astro-ph/0207249,10.1086/342878,https://ui.adsabs.harvard.edu/abs/2002ApJ...579..530W
2527,Xu2020ApJ...895..100X,"Xu, Kun and Liu, Chengze and Jing, Yipeng and Wang, Yunchong and Lu, Shengdong",2020,Star Formation in Massive Galaxies at Redshift z \ensuremath\sim 0.5,Coevolution,ApJ,2005.01738,10.3847/1538-4357/ab8fa0,https://ui.adsabs.harvard.edu/abs/2020ApJ...895..100X
2528,XueGuang2022arXiv220500194X,"XueGuang, Zhang",2022,Are there larger stellar velocity dispersions in low redshift Type-1 AGN than in Type-2 AGN?,"AGN, Coevolution",arXiv e-prints,2205.00194,,https://ui.adsabs.harvard.edu/abs/2022arXiv220500194X
2529,Yang2021arXiv211002139Y,"Yang, Chao and Ge, Junqiang and Lu, Youjun",2021,Investigating the co-evolution of massive black holes in dual active galactic nuclei and their host galaxies via galaxy merger simulations,"dual-AGN, Coevolution",arXiv e-prints,2110.02139,,https://ui.adsabs.harvard.edu/abs/2021arXiv211002139Y
2530,Yao2021MNRAS.501..398Y,"Yao, Zhiyuan and Yuan, Feng and Ostriker, Jeremiah P.",2021,Active galactic nucleus feedback in an elliptical galaxy with the most updated AGN physics: Parameter explorations,"AGN, Coevolution",MNRAS,2011.15024,10.1093/mnras/staa3755,https://ui.adsabs.harvard.edu/abs/2021MNRAS.501..398Y
2531,Yesuf2020ApJ...901...42Y,"Yesuf, Hassen M. and Ho, Luis C.",2020,Gas Content Regulates the Life Cycle of Star Formation and Black Hole Accretion in Galaxies,Coevolution,ApJ,2007.12026,10.3847/1538-4357/aba961,https://ui.adsabs.harvard.edu/abs/2020ApJ...901...42Y
2532,Yoon2019ApJ...885...16Y,"Yoon, Doosoo and Yuan, Feng and Ostriker, Jeremiah P. and Ciotti, Luca and Zhu, Bocheng",2019,On the Role of the Hot Feedback Mode in Active Galactic Nuclei Feedback in an Elliptical Galaxy,Coevolution,ApJ,1901.07570,10.3847/1538-4357/ab45e8,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...16Y
2533,Zahid2019ApJ...878..158Z,"Zahid, H. Jabran and Geller, Margaret J. and Damjanov, Ivana and Sohn, Jubee",2019,The Coevolution of Massive Quiescent Galaxies and Their Dark Matter Halos over the Last 6 Billion Years,Coevolution,ApJ,1902.04087,10.3847/1538-4357/ab21b9,https://ui.adsabs.harvard.edu/abs/2019ApJ...878..158Z
2534,Zhang2021RAA....21..212Z,"Zhang, Tian-Chi and Guo, Qi and Qu, Yan and Gao, Liang",2021,The role of mergers and gas accretion in black hole growth and galaxy evolution,Coevolution,Research in Astronomy and Astrophysics,2109.02936,10.1088/1674-4527/21/8/212,https://ui.adsabs.harvard.edu/abs/2021RAA....21..212Z
2535,Zhu2021ApJ...907....6Z,"Zhu, Peixin and Ho, Luis C. and Gao, Hua",2021,The Correlation between Black Hole Mass and Stellar Mass for Classical Bulges and the Cores of Ellipticals,"AGN, Coevolution",ApJ,2011.07216,10.3847/1538-4357/abcaa1,https://ui.adsabs.harvard.edu/abs/2021ApJ...907....6Z
2536,Zhuang2021ApJ...906...38Z,"Zhuang, Ming-Yang and Ho, Luis C. and Shangguan, Jinyi",2021,Black Hole Accretion Correlates with Star Formation Rate and Star Formation Efficiency in Nearby Luminous Type 1 Active Galaxies,Coevolution,ApJ,2007.11285,10.3847/1538-4357/abc94d,https://ui.adsabs.harvard.edu/abs/2021ApJ...906...38Z
2537,Zhuang2020ApJ...896..108Z,"Zhuang, Ming-Yang and Ho, Luis C.",2020,The Interplay between Star Formation and Black Hole Accretion in Nearby Active Galaxies,Coevolution,ApJ,2007.11283,10.3847/1538-4357/ab8f2e,https://ui.adsabs.harvard.edu/abs/2020ApJ...896..108Z
2538,Zubovas2019GReGr..51...65Z,"Zubovas, Kastytis and King, Andrew R.",2019,The M-\ensuremath\sigma relation between supermassive black holes and their host galaxies,Coevolution,General Relativity and Gravitation,1905.10038,10.1007/s10714-019-2549-7,https://ui.adsabs.harvard.edu/abs/2019GReGr..51...65Z
2539,Alexander2009ApJ...697.1861A,"Alexander, Tal and Hopman, Clovis",2009,Strong Mass Segregation Around a Massive Black Hole,"theory, Black-Holes",ApJ,0808.3150,10.1088/0004-637X/697/2/1861,https://ui.adsabs.harvard.edu/abs/2009ApJ...697.1861A
2540,Armitage2022arXiv220107262A,"Armitage, Philip J.",2022,Lecture notes on accretion disk physics,"lectures, Black-Holes",arXiv e-prints,2201.07262,,https://ui.adsabs.harvard.edu/abs/2022arXiv220107262A
2541,Baibhav2021ExA....51.1385B,"Baibhav, Vishal and Barack, Leor and Berti, Emanuele and Bonga, B\'eatrice and Brito, Richard and Cardoso, Vitor and Comp\`ere, Geoffrey and Das, Saurya and Doneva, Daniela and Garcia-Bellido, Juan and Heisenberg, Lavinia and Hughes, Scott A. and Isi, Maximiliano and Jani, Karan and Kavanagh, Chris and Lukes-Gerakopoulos, Georgios and Mueller, Guido and Pani, Paolo and Petiteau, Antoine and Rajendran, Surjeet and Sotiriou, Thomas P. and Stergioulas, Nikolaos and Taylor, Alasdair and Vagenas, Elias and van de Meent, Maarten and Warburton, Niels and Wardell, Barry and Witzany, Vojt\vech and Zimmerman, Aaron",2021,Probing the nature of black holes: Deep in the mHz gravitational-wave sky,Black-Holes,Experimental Astronomy,1908.11390,10.1007/s10686-021-09741-9,https://ui.adsabs.harvard.edu/abs/2021ExA....51.1385B
2542,Baldassare2022ApJ...929...84B,"Baldassare, Vivienne F. and Stone, Nicholas C. and Foord, Adi and Gallo, Elena and Ostriker, Jeremiah P.",2022,Massive Black Hole Formation in Dense Stellar Environments: Enhanced X-Ray Detection Rates in High-velocity Dispersion Nuclear Star Clusters,Black-Holes,ApJ,2203.02517,10.3847/1538-4357/ac5f51,https://ui.adsabs.harvard.edu/abs/2022ApJ...929...84B
2543,Bambi2020mbhe.confE..28B,"Bambi, C.",2020,Multifrequency Behaviour of High Energy Cosmic Sources - XIII. 3-8 June 2019. Palermo,Black-Holes,,1906.03871,,https://ui.adsabs.harvard.edu/abs/2020mbhe.confE..28B
2544,Bambi2021Univ....7..136B,"Bambi, Cosimo and Stojkovic, Dejan",2021,Astrophysical Wormholes,Black-Holes,Universe,2105.00881,10.3390/universe7050136,https://ui.adsabs.harvard.edu/abs/2021Univ....7..136B
2545,Baron2019MNRAS.487.3404B,"Baron, Dalya and M\'enard, Brice",2019,Black hole mass estimation for active galactic nuclei from a new angle,"AGN, Black-Holes",MNRAS,1903.01996,10.1093/mnras/stz1546,https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.3404B
2546,Bartlett2021MNRAS.500.4639B,"Bartlett, Deaglan J. and Desmond, Harry and Devriendt, Julien and Ferreira, Pedro G. and Slyz, Adrianne",2021,Spatially offset black holes in the Horizon-AGN simulation and comparison to observations,Black-Holes,MNRAS,2007.01353,10.1093/mnras/staa3516,https://ui.adsabs.harvard.edu/abs/2021MNRAS.500.4639B
2547,Basu2019ApJ...879L...3B,"Basu, Shantanu and Das, Arpan",2019,The Mass Function of Supermassive Black Holes in the Direct-collapse Scenario,Black-Holes,ApJ,1906.05138,10.3847/2041-8213/ab2646,https://ui.adsabs.harvard.edu/abs/2019ApJ...879L...3B
2548,Baxter2021ApJ...916L..16B,"Baxter, Eric J. and Croon, Djuna and McDermott, Samuel D. and Sakstein, Jeremy",2021,Find the Gap: Black Hole Population Analysis with an Astrophysically Motivated Mass Function,Black-Holes,ApJ,2104.02685,10.3847/2041-8213/ac11fc,https://ui.adsabs.harvard.edu/abs/2021ApJ...916L..16B
2549,Belczynski2022arXiv220411730B,"Belczynski, K. and Doctor, Z. and Zevin, M. and Olejak, A. and Banerjee, S. and Chattopadhyay, D.",2022,Black hole - black hole total merger mass and the origin of LIGO/Virgo sources,Black-Holes,arXiv e-prints,2204.11730,,https://ui.adsabs.harvard.edu/abs/2022arXiv220411730B
2550,Belczynski2020ApJ...905L..15B,"Belczynski, Krzysztof",2020,The Most Ordinary Formation of the Most Unusual Double Black Hole Merger,Black-Holes,ApJ,2009.13526,10.3847/2041-8213/abcbf1,https://ui.adsabs.harvard.edu/abs/2020ApJ...905L..15B
2551,Berti2008ApJ...684..822B,"Berti, Emanuele and Volonteri, Marta",2008,Cosmological Black Hole Spin Evolution by Mergers and Accretion,Black-Holes,ApJ,0802.0025,10.1086/590379,https://ui.adsabs.harvard.edu/abs/2008ApJ...684..822B
2552,Bisnovatyi-Kogan2019Univ....5..146B,"Bisnovatyi-Kogan, Gennady S.",2019,"Accretion into Black Hole, and Formation of Magnetically Arrested Accretion Disks",Black-Holes,Universe,1905.13731,10.3390/universe5060146,https://ui.adsabs.harvard.edu/abs/2019Univ....5..146B
2553,Boshkayev2020MNRAS.496.1115B,"Boshkayev, K. and Idrissov, A. and Luongo, O. and Malafarina, D.",2020,Accretion disc luminosity for black holes surrounded by dark matter,Black-Holes,MNRAS,2006.01269,10.1093/mnras/staa1564,https://ui.adsabs.harvard.edu/abs/2020MNRAS.496.1115B
2554,Bronzwaer2021MNRAS.501.4722B,"Bronzwaer, Thomas and Davelaar, Jordy and Younsi, Ziri and Mo\'scibrodzka, Monika and Olivares, H\'ector and Mizuno, Yosuke and Vos, Jesse and Falcke, Heino",2021,Visibility of black hole shadows in low-luminosity AGN,Black-Holes,MNRAS,2011.00069,10.1093/mnras/staa3430,https://ui.adsabs.harvard.edu/abs/2021MNRAS.501.4722B
2555,Bustamante2019MNRAS.490.4133B,"Bustamante, Sebastian and Springel, Volker",2019,Spin evolution and feedback of supermassive black holes in cosmological simulations,Black-Holes,MNRAS,1902.04651,10.1093/mnras/stz2836,https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.4133B
2556,Cardoso2019NatRP...1..701C,"Cardoso, Vitor",2019,The hole picture,Black-Holes,Nature Reviews Physics,1910.04173,10.1038/s42254-019-0119-2,https://ui.adsabs.harvard.edu/abs/2019NatRP...1..701C
2557,Carr2021MNRAS.506.3648C,"Carr, Bernard and K\""uhnel, Florian and Visinelli, Luca",2021,Black holes and WIMPs: all or nothing or something else,Black-Holes,MNRAS,2011.01930,10.1093/mnras/stab1930,https://ui.adsabs.harvard.edu/abs/2021MNRAS.506.3648C
2558,Chael2021ApJ...918....6C,"Chael, Andrew and Johnson, Michael D. and Lupsasca, Alexandru",2021,Observing the Inner Shadow of a Black Hole: A Direct View of the Event Horizon,Black-Holes,ApJ,2106.00683,10.3847/1538-4357/ac09ee,https://ui.adsabs.harvard.edu/abs/2021ApJ...918....6C
2559,Chen2022EPJC...82..307C,"Chen, Che-Yu and Yang, Hsiang-Yi Karen",2022,Curved accretion disks around rotating black holes without reflection symmetry,Black-Holes,European Physical Journal C,2109.00564,10.1140/epjc/s10052-022-10263-7,https://ui.adsabs.harvard.edu/abs/2022EPJC...82..307C
2560,Chon2020MNRAS.494.2851C,"Chon, Sunmyon and Omukai, Kazuyuki",2020,Supermassive star formation via super competitive accretion in slightly metal-enriched clouds,Black-Holes,MNRAS,2001.06491,10.1093/mnras/staa863,https://ui.adsabs.harvard.edu/abs/2020MNRAS.494.2851C
2561,Cornish2020PhRvD.101l4008C,"Cornish, Neil J. and Shuman, Kevin",2020,Black hole hunting with LISA,Black-Holes,Phys.~Rev.~D,2005.03610,10.1103/PhysRevD.101.124008,https://ui.adsabs.harvard.edu/abs/2020PhRvD.101l4008C
2562,Dainotti2022ApJ...931..106D,"Dainotti, Maria Giovanna and Bargiacchi, Giada and Lenart, Aleksander \Lukasz and Capozziello, Salvatore and \'O Colg\'ain, Eoin and Solomon, Rance and Stojkovic, Dejan and Sheikh-Jabbari, M.~M.",2022,Quasar Standardization: Overcoming Selection Biases and Redshift Evolution,"referee, Black-Holes, Cosmology",ApJ,2203.12914,10.3847/1538-4357/ac6593,https://ui.adsabs.harvard.edu/abs/2022ApJ...931..106D
2563,Das2021MNRAS.503.1051D,"Das, Arpan and Schleicher, Dominik R.~G. and Leigh, Nathan W.~C. and Boekholt, Tjarda C.~N.",2021,Formation of supermassive black hole seeds in nuclear star clusters via gas accretion and runaway collisions,Black-Holes,MNRAS,2012.01456,10.1093/mnras/stab402,https://ui.adsabs.harvard.edu/abs/2021MNRAS.503.1051D
2564,Dempsey2022arXiv220306534D,"Dempsey, Adam M. and Li, Hui and Mishra, Bhupendra and Li, Shengtai",2022,Contracting and Expanding Binary Black Holes in 3D Low-Mass AGN Disks: The Importance of Separation,Black-Holes,arXiv e-prints,2203.06534,,https://ui.adsabs.harvard.edu/abs/2022arXiv220306534D
2565,Denney2016ApJS..224...14D,"Denney, K.~D. and Horne, Keith and Shen, Yue and Brandt, W.~N. and Ho, Luis C. and Peterson, B.~M. and Richards, Gordon T. and Trump, J.~R. and Ge, J.",2016,The Sloan Digital Sky Survey Reverberation Mapping Project: An Investigation of Biases in C IV Emission Line Properties,Black-Holes,ApJS,1601.05425,10.3847/0067-0049/224/2/14,https://ui.adsabs.harvard.edu/abs/2016ApJS..224...14D
2566,Denney2010ApJ...721..715D,"Denney, K.~D. and Peterson, B.~M. and Pogge, R.~W. and Adair, A. and Atlee, D.~W. and Au-Yong, K. and Bentz, M.~C. and Bird, J.~C. and Brokofsky, D.~J. and Chisholm, E. and Comins, M.~L. and Dietrich, M. and Doroshenko, V.~T. and Eastman, J.~D. and Efimov, Y.~S. and Ewald, S. and Ferbey, S. and Gaskell, C.~M. and Hedrick, C.~H. and Jackson, K. and Klimanov, S.~A. and Klimek, E.~S. and Kruse, A.~K. and Lad\'eroute, A. and Lamb, J.~B. and Leighly, K. and Minezaki, T. and Nazarov, S.~V. and Onken, C.~A. and Petersen, E.~A. and Peterson, P. and Poindexter, S. and Sakata, Y. and Schlesinger, K.~J. and Sergeev, S.~G. and Skolski, N. and Stieglitz, L. and Tobin, J.~J. and Unterborn, C. and Vestergaard, M. and Watkins, A.~E. and Watson, L.~C. and Yoshii, Y.",2010,Reverberation Mapping Measurements of Black Hole Masses in Six Local Seyfert Galaxies,"AGN, Black-Holes",ApJ,1006.4160,10.1088/0004-637X/721/1/715,https://ui.adsabs.harvard.edu/abs/2010ApJ...721..715D
2567,Escala2021ApJ...908...57E,"Escala, Andr\'es",2021,Observational Support for Massive Black Hole Formation Driven by Runaway Stellar Collisions in Galactic Nuclei,Black-Holes,ApJ,2006.01826,10.3847/1538-4357/abd93c,https://ui.adsabs.harvard.edu/abs/2021ApJ...908...57E
2568,EventHorizonTelescopeCollaboration2019ApJ...875L...1E,"Event Horizon Telescope Collaboration and Akiyama, Kazunori and Alberdi, Antxon and Alef, Walter and Asada, Keiichi and Azulay, Rebecca and Baczko, Anne-Kathrin and Ball, David and Balokovi\'c, Mislav and Barrett, John and et al.",2019,First M87 Event Horizon Telescope Results. I. The Shadow of the Supermassive Black Hole,Black-Holes,ApJ,1906.11238,10.3847/2041-8213/ab0ec7,https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...1E
2569,EventHorizonTelescopeCollaboration2019ApJ...875L...2E,"Event Horizon Telescope Collaboration and Akiyama, Kazunori and Alberdi, Antxon and Alef, Walter and Asada, Keiichi and Azulay, Rebecca and Baczko, Anne-Kathrin and Ball, David and Balokovi\'c, Mislav and Barrett, John and et al.",2019,First M87 Event Horizon Telescope Results. II. Array and Instrumentation,Black-Holes,ApJ,1906.11239,10.3847/2041-8213/ab0c96,https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...2E
